15578722,1,19.42,1.5,1,13,4,2,1,0,0,1,2,100,21,0
15815095,0,22.58,10.75,2,11,4,0.415,1,1,5,1,2,0,561,1
15730360,1,39.92,6.21,2,11,4,0.04,1,1,1,0,2,200,301,1
15763194,1,22.67,0.165,2,8,3,2.25,0,0,0,1,1,0,1,1
15720725,0,23.42,0.79,1,11,4,1.5,1,1,2,1,2,80,401,1
15567834,0,30,5.29,2,10,2,2.25,1,1,5,1,2,99,501,1
15720644,0,40.33,7.54,1,11,8,8,1,1,14,0,2,0,2301,1
15811742,0,36.75,5.125,2,10,4,5,1,0,0,1,2,0,4001,1
15813363,1,31,2.085,2,8,4,0.085,0,0,0,0,2,300,1,0
15717629,0,25.17,2.875,2,14,8,0.875,1,0,0,0,2,360,1,1
15713160,1,27.42,12.5,2,6,5,0.25,0,0,0,1,2,720,1,0
15568878,1,31.57,4,2,14,4,5,1,1,3,1,2,290,2280,1
15809800,1,34.08,6.5,2,6,4,0.125,1,0,0,1,2,443,1,0
15736420,1,22.08,2.335,2,4,4,0.75,0,0,0,0,2,180,1,0
15757933,1,31.08,3.085,2,8,4,2.5,0,1,2,1,2,160,42,0
15623072,1,31.57,0.5,2,8,5,0.835,1,0,0,1,1,320,1,0
15683993,1,16,3.125,2,9,4,0.085,0,1,1,0,2,0,7,0
15570947,1,27.25,1.665,2,13,8,5.085,1,1,9,0,2,399,828,1
15797767,1,25.17,3,2,8,4,1.25,0,1,1,0,2,0,23,0
15731989,1,67.75,5.5,2,10,9,13,1,1,1,1,2,0,1,1
15591035,0,18.83,9.5,2,9,4,1.625,1,1,6,1,2,40,601,1
15586479,0,27.25,0.29,2,7,8,0.125,0,1,1,1,2,272,109,0
15605872,0,19.58,0.665,1,8,4,1,0,1,1,0,2,2000,3,0
15666012,1,30.75,1.585,2,2,4,0.585,0,0,0,1,1,0,1,0
15641733,0,50.25,0.835,2,6,4,0.5,0,0,0,1,2,240,118,0
15593178,1,31.08,1.5,1,9,4,0.04,0,0,0,0,1,160,1,0
15649183,1,51.58,15,2,8,4,8.5,1,1,9,0,2,0,1,1
15736399,0,36.58,0.29,2,1,1,0,0,1,10,0,2,200,19,0
15751137,1,33.58,2.75,2,7,4,4.25,1,1,6,0,2,204,1,1
15757188,0,20.83,3,2,6,4,0.04,1,0,0,0,2,100,1,1
15726167,1,36.17,18.125,2,9,4,0.085,0,0,0,0,2,320,3553,0
15624850,1,50.75,0.585,2,1,1,0,0,0,0,0,2,145,1,0
15717700,0,23.58,0.83,2,11,4,0.415,0,1,1,1,2,200,12,0
15716347,1,35.17,4.5,2,14,8,5.75,0,0,0,1,1,711,1,1
15696287,0,58.42,21,2,3,5,10,1,1,13,0,2,0,6701,1
15638871,1,28.25,0.875,2,7,4,0.96,1,1,3,1,2,396,1,1
15765093,1,31.57,0.625,2,4,4,0.25,0,0,0,0,2,380,2011,0
15592999,0,31.75,3,1,5,3,0,0,0,0,0,2,160,21,0
15641715,1,19.42,6.5,2,9,8,1.46,1,1,7,0,2,80,2955,1
15607746,1,39.08,6,2,7,4,1.29,1,1,5,1,2,108,1098,1
15625311,1,17.08,3.29,2,3,4,0.335,0,0,0,1,2,140,3,0
15573077,1,44.83,7,1,8,4,1.625,0,0,0,0,2,160,3,0
15735106,1,16.25,0,1,6,4,0.25,0,0,0,0,2,60,1,0
15672912,0,41.17,6.5,2,11,4,0.5,1,1,3,1,2,145,1,1
15589881,1,28.92,15,2,8,8,5.335,1,1,11,0,2,0,2284,1
15660144,0,26.17,2,2,5,3,0,0,0,0,1,2,276,2,0
15664083,1,38.58,3.335,2,9,4,4,1,1,14,0,2,383,1345,1
15690898,1,25.17,6,2,8,4,1,1,1,3,0,2,0,1,1
15808023,0,28.17,0.375,2,11,4,0.585,1,1,4,0,2,80,1,1
15676909,1,73.42,17.75,2,1,1,0,1,0,0,1,2,0,1,1
15764922,1,22.5,11.5,1,7,4,1.5,0,0,0,1,2,0,4001,0
15766734,0,27.17,1.25,2,1,1,0,0,1,1,0,2,92,301,0
15795079,0,19.17,8.585,2,13,8,0.75,1,1,7,0,2,96,1,1
15757434,0,25.58,0,2,8,4,0,0,0,0,0,3,184,1,1
15673747,1,31.57,0.04,1,2,4,4.25,0,0,0,1,2,460,1,0
15808386,0,22.5,8.5,2,11,4,1.75,1,1,10,0,2,80,991,0
15603565,0,22.92,1.25,2,11,4,0.25,0,0,0,1,2,120,810,0
15744044,1,23.25,12.625,2,8,4,0.125,0,1,2,0,2,0,5553,0
15577771,0,29.5,1.085,1,14,4,1,0,0,0,0,2,280,14,0
15769548,0,32,6,2,2,4,1.25,0,0,0,0,2,272,1,0
15802071,1,27,1.5,1,9,4,0.375,1,0,0,1,2,260,1066,1
15677395,1,19.33,10.915,2,8,5,0.585,0,1,2,1,2,200,8,0
15632010,1,35.75,2.415,2,9,4,0.125,0,1,2,0,2,220,2,0
15779492,1,18.83,0,2,11,4,0.665,0,0,0,0,2,160,2,0
15694677,0,28.75,3.75,2,8,4,1.085,1,1,1,1,2,371,1,1
15704315,1,34.42,4.25,2,3,5,3.25,1,1,2,0,2,274,611,1
15742009,0,33.25,3,1,6,4,2,0,0,0,0,2,180,1,0
15766663,1,53.92,9.625,2,10,4,8.665,1,1,5,0,2,0,1,1
15742297,1,25.25,1,2,6,4,0.5,0,0,0,0,2,200,1,0
15688059,1,32.42,2.165,1,4,1,0,0,0,0,0,2,120,1,0
15752344,0,21.08,5,1,1,1,0,0,0,0,0,2,0,1,0
15698749,0,56.5,16,2,5,1,0,1,1,15,0,2,0,248,1
15631693,1,32.25,0.165,1,8,8,3.25,1,1,1,1,2,432,8001,1
15604536,0,20.5,11.835,2,8,8,6,1,0,0,0,2,340,1,1
15802869,0,30.25,5.5,2,4,4,5.5,0,0,0,1,1,100,1,0
15635598,0,24.58,0.67,2,6,8,1.75,1,0,0,0,2,400,1,0
15592326,1,23.17,11.125,2,14,8,0.46,1,1,1,0,2,100,1,1
15736533,0,31.57,11.25,2,1,1,0,0,0,0,0,2,184,5201,0
15647191,0,32.33,0.54,2,13,4,0.04,1,0,0,0,2,440,11178,1
15622507,1,23.92,1.5,2,2,8,1.875,1,1,6,0,2,200,328,1
15765487,1,36.75,0.125,1,8,4,1.5,0,0,0,1,2,232,114,1
15646521,1,29.83,1.25,1,4,4,0.25,0,0,0,0,2,224,1,0
15746258,0,24.08,0.5,2,11,8,1.25,1,1,1,0,2,0,679,1
15692430,1,21.17,0.25,1,8,8,0.25,0,0,0,0,2,280,205,0
15625501,1,31.42,15.5,2,8,4,0.5,1,0,0,0,2,120,1,0
15640521,1,22.83,3,2,7,4,1.29,1,1,1,0,2,260,801,1
15790630,1,37.5,1.75,1,8,5,0.25,1,0,0,1,2,164,401,0
15664720,0,24.83,4.5,2,9,4,1,0,0,0,1,2,360,7,0
15750055,1,36.33,3.79,2,9,4,1.165,1,0,0,1,2,200,1,0
15644878,0,47.25,0.75,2,11,8,2.75,1,1,1,0,2,333,893,1
15754578,1,32.08,4,1,13,4,1.5,0,0,0,1,2,120,1,0
15705379,0,30.58,10.665,2,11,8,0.085,0,1,12,1,2,129,4,0
15761047,1,27.83,1.54,2,9,4,3.75,1,1,5,1,2,100,4,1
15671293,1,54.83,15.5,2,10,9,0,1,1,20,0,2,152,131,0
15687527,1,16.08,0.75,2,8,4,1.75,1,1,5,1,2,352,691,1
15647898,1,24.58,12.5,2,9,4,0.875,1,0,0,1,2,260,1,0
15671534,1,32.67,5.5,2,11,8,5.5,1,1,12,1,2,408,1001,1
15591248,1,30.17,0.5,2,8,4,1.75,1,1,11,0,2,32,541,1
15676156,1,22.25,0.46,2,4,4,0.125,0,0,0,1,2,280,56,0
15812918,1,41.75,0.96,2,14,4,2.5,1,0,0,0,2,510,601,1
15604130,1,36.67,2,2,3,4,0.25,0,0,0,1,2,221,1,0
15700549,1,25.83,12.835,2,13,4,0.5,0,0,0,0,2,0,3,0
15715519,1,29.92,1.835,2,8,8,4.335,1,0,0,0,2,260,201,1
15707042,1,20.08,0.25,2,11,4,0.125,0,0,0,0,2,200,1,0
15605276,1,19.67,0.375,2,11,4,2,1,1,2,1,2,80,1,1
15630592,1,51.42,0.04,2,14,8,0.04,1,0,0,0,2,0,3001,1
15636626,1,62.75,7,2,10,9,0,0,0,0,0,2,0,13,0
15740411,1,40.58,3.29,2,7,4,3.5,0,0,0,1,1,400,1,0
15593834,0,16.33,0.21,2,6,4,0.125,0,0,0,0,2,200,2,0
15804235,1,29.5,0.58,2,9,4,0.29,0,1,1,0,2,340,2804,0
15679801,1,34,4.5,2,6,4,1,1,0,0,1,2,240,1,0
15673907,0,71.58,0,2,8,4,0,0,0,0,0,3,184,1,1
15636562,1,42,0.205,2,3,8,5.125,1,0,0,0,2,400,1,1
15702571,0,22.5,11,1,11,4,3,1,0,0,1,2,268,1,0
15627365,1,24.42,2,2,10,2,0.165,0,1,2,0,2,320,1301,0
15748499,1,44.33,0.5,2,3,8,5,1,0,0,1,2,320,1,1
15598614,0,23,11.75,2,14,8,0.5,1,1,2,1,2,300,552,1
15668889,1,34.42,1.335,2,3,5,0.125,0,0,0,1,2,440,4501,0
15800049,1,23.08,11.5,2,3,4,3.5,1,1,9,0,2,56,743,1
15583724,1,25.92,0.875,2,4,4,0.375,0,1,2,1,2,174,4,0
15622083,0,17.58,9,2,6,4,1.375,1,0,0,1,2,0,1,1
15645571,1,20.42,1.085,2,11,4,1.5,0,0,0,0,2,108,8,0
15598266,1,31.67,16.165,2,2,4,3,1,1,9,0,2,250,731,1
15667934,0,57.58,2,2,1,1,6.5,0,1,1,0,2,0,11,0
15569682,1,59.67,1.54,2,11,4,0.125,1,0,0,1,2,260,1,1
15772941,0,65.17,14,2,1,1,0,1,1,11,1,2,0,1401,1
15586174,1,30.08,1.04,1,3,5,0.5,1,1,10,1,2,132,29,0
15803682,1,48.58,6.5,2,11,8,6,1,0,0,1,2,350,1,1
15627328,0,23.58,11.5,1,4,8,3,0,0,0,1,2,20,17,0
15717065,1,20.17,9.25,2,8,4,1.665,1,1,3,1,2,40,29,1
15602456,1,48.17,7.625,2,9,8,15.5,1,1,12,0,2,0,791,1
15721569,1,23.25,1.5,2,11,4,2.375,1,1,3,1,2,0,583,1
15573798,1,32.25,14,1,1,1,0,0,1,2,0,2,160,2,0
15638272,1,33.58,0.335,1,13,4,0.085,0,0,0,0,2,180,1,0
15799859,1,23.58,0.46,1,9,4,2.625,1,1,6,1,2,208,348,0
15599152,1,16.92,0.335,1,4,4,0.29,0,0,0,0,1,200,1,0
15737909,0,20.83,8.5,2,8,4,0.165,0,0,0,0,2,0,352,0
15646190,0,60.58,16.5,2,11,4,11,1,0,0,1,2,21,10562,1
15711249,1,31.57,5,1,6,4,8.5,1,0,0,0,2,0,1,0
15671987,0,25,12.33,2,13,8,3.5,1,1,6,0,2,400,459,1
15812766,1,21.5,9.75,2,8,4,0.25,1,0,0,0,2,140,1,0
15778589,1,20.42,0,2,8,4,0,0,0,0,0,3,184,1,0
15750104,0,25.25,13.5,1,1,1,2,0,1,1,1,2,200,2,0
15784526,1,42.83,4.625,2,11,4,4.58,1,0,0,0,1,0,1,1
15646563,1,26.67,1.75,1,8,4,1,1,1,5,1,2,160,5778,1
15744423,1,57.83,7.04,2,7,4,14,1,1,6,1,2,360,1333,1
15593694,1,55.92,11.5,2,1,1,5,1,1,5,0,2,0,8852,1
15785367,1,51.33,10,2,3,5,0,1,1,11,0,2,0,1250,1
15687765,1,39.83,0.5,2,7,4,0.25,1,0,0,0,1,288,1,0
15789014,1,27.58,2.04,1,6,4,2,1,1,3,1,2,370,561,1
15703177,1,30.17,6.5,2,13,4,3.125,1,1,8,0,2,330,1201,1
15660263,1,51.83,2.04,1,1,1,1.5,0,0,0,0,2,120,2,0
15776545,0,25,11,1,6,4,4.5,1,0,0,0,2,120,1,0
15683276,1,29.67,0.75,1,8,4,0.04,0,0,0,0,2,240,1,0
15599272,0,33.67,0.375,2,13,4,0.375,0,0,0,0,2,300,45,1
15589541,1,25.75,0.75,2,8,5,0.25,1,0,0,0,2,349,24,1
15608804,0,28.67,1.04,2,8,4,2.5,1,1,5,1,2,300,1431,1
15645820,0,18.08,0.375,3,13,1,10,0,0,0,1,1,300,1,1
15659031,1,20.42,7,2,8,4,1.625,1,1,3,0,2,200,1392,1
15790113,1,17.5,22,3,1,7,0,0,0,0,1,3,450,100001,1
15652289,1,18.08,6.75,1,7,4,0.04,0,0,0,0,2,140,1,0
15605341,1,47.67,2.5,2,7,5,2.5,1,1,12,1,2,410,2511,1
15697844,1,57.42,8.5,2,10,8,7,1,1,3,0,2,0,1,1
15652048,1,13.75,4,1,9,4,1.75,1,1,2,1,2,120,1001,1
15587038,1,19.33,9.5,2,11,4,1,1,0,0,1,2,60,401,1
15660528,0,21.92,11.665,2,4,8,0.085,0,0,0,0,2,320,6,0
15700300,1,17.58,10,2,9,8,0.165,0,1,1,0,2,120,2,0
15642001,1,34.83,2.5,1,9,4,3,0,0,0,0,1,200,1,0
15580366,1,29.17,3.5,2,9,4,3.5,1,1,3,1,2,329,1,0
15657228,1,21.42,0.75,1,12,7,0.75,0,0,0,1,2,132,3,0
15729377,1,18.17,10.25,2,8,8,1.085,0,0,0,0,2,320,14,0
15686913,1,28,3,2,9,4,0.75,0,0,0,1,2,300,68,0
15631267,0,45.83,10.5,2,11,4,5,1,1,7,1,2,0,1,1
15632275,1,22.75,11.5,2,3,4,0.415,0,0,0,0,2,0,1,0
15715907,0,31.57,3.5,2,2,4,3,1,0,0,1,2,300,1,0
15764841,0,20.42,7.5,2,4,4,1.5,1,1,1,0,2,160,235,1
15748649,0,21.25,2.335,2,3,5,0.5,1,1,4,0,1,80,1,1
